TIPO,Tem_fluxo,CicloJuros,AgendaJuros,IncorporaJuros,DataRef,Emissor,cod_Ativo,Codigo_IF,ISIN,Data Emissão,vencimento,PU_emissão,TipoJuros,pct_flutuante,spread,FormaCDI,taxa_emissão,Data_prox_juros,Data Call Inicial,Call_Periodicidade,Call_Inicio_Apos_anos,Data Call Proxima,source_file,pages_total,pages_blank,pages_used,extractor_used,leitura_ok,sanity_check,sanity_notes,debug_bloco_juros,debug_bloco_call,cod_Ativo_count,is_unico,cod_Ativo_group_index,unico_index
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01158082,22K01158082 Registrador,Situacao,2022-11-18,2023-02-16,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01158082.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,273,272
LCA,BULLET,BULLET,,NAO,2025-10-17,00484.40-6 Nome Simplificado do Registrador,22K01206360,22K01206360 Registrador,Situacao,2022-11-21,2024-11-20,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01206360.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento de juros e principal no vencimento % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,274,273
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01206863,22K01206863 Registrador,Situacao,2022-11-21,2023-05-22,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01206863.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,275,274
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01379217,22K01379217 Registrador,Situacao,2022-11-24,2023-05-24,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01379217.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,276,275
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01454984,22K01454984 Registrador,Situacao,2022-11-28,2023-05-29,,DI CESTA DE GARANTIA,95.0,,,95.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01454984.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 95,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,277,276
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01454987,22K01454987 Registrador,Situacao,2022-11-28,2023-05-29,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01454987.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,278,277
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22K01658049,22K01658049 Registrador,Situacao,2022-11-30,2023-02-28,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22K01658049.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,279,278
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00097686,22L00097686 Registrador,Situacao,2022-12-02,2023-06-01,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00097686.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,280,279
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00097689,22L00097689 Registrador,Situacao,2022-12-02,2023-12-04,,DI CESTA DE GARANTIA,96.0,,,96.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00097689.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 96,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,281,280
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00097691,22L00097691 Registrador,Situacao,2022-12-02,2023-12-04,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00097691.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,282,281
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00299779,22L00299779 Registrador,Situacao,2022-12-08,2023-12-08,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00299779.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,284,283
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00299780,22L00299780 Registrador,Situacao,2022-12-08,2023-06-07,,DI CESTA DE GARANTIA,95.0,,,95.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00299780.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 95,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,285,284
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,22L00341312,22L00341312 Registrador,Situacao,2022-12-09,2024-12-09,,DI CESTA DE GARANTIA,95.0,,,95.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L00341312.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 95,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,286,285
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,22L01426289,22L01426289 Registrador,Situacao,2022-12-23,2026-12-22,,DI CESTA DE GARANTIA,97.0,,,97.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L01426289.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 97,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,287,286
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,22L01517604,22L01517604 Registrador,Situacao,2022-12-27,2026-12-28,,DI CESTA DE GARANTIA,97.0,,,97.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L01517604.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 97,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,288,287
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,22L01517628,22L01517628 Registrador,Situacao,2022-12-27,2023-12-27,,DI CESTA DE GARANTIA,92.5,,,92.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L01517628.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 92,50 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,289,288
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,22L01569724,22L01569724 Registrador,Situacao,2022-12-28,2023-12-28,,DI CESTA DE GARANTIA,89.5,,,89.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L01569724.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 89,50 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,290,289
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,22L01611309,22L01611309 Registrador,Situacao,2022-12-29,2023-12-29,,DI CESTA DE GARANTIA,89.5,,,89.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\22L01611309.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 89,50 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,291,290
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23A00125763,23A00125763 Registrador,Situacao,2023-01-04,2023-04-04,,DI CESTA DE GARANTIA,92.75,,,92.75,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A00125763.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 92,75 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,294,293
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23A00165686,23A00165686 Registrador,Situacao,2023-01-05,2024-01-05,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A00165686.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,295,294
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,23A01119574,23A01119574 Registrador,Situacao,2023-01-13,2025-01-13,,DI CESTA DE GARANTIA,92.0,,,92.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A01119574.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 92,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,296,295
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23A01407124,23A01407124 Registrador,Situacao,2023-01-23,2024-01-23,,DI CESTA DE GARANTIA,91.0,,,91.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A01407124.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 91,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,298,297
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23A01564546,23A01564546 Registrador,Situacao,2023-01-26,2023-07-26,,DI CESTA DE GARANTIA,90.0,,,90.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A01564546.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 90,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,300,299
LCA,BULLET,BULLET,,NAO,2025-10-17,79340.40-9 Nome Simplificado do Registrador,23A01679696,23A01679696 Registrador,Situacao,2023-01-30,2023-07-31,,DI CESTA DE GARANTIA,80.0,,,80.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23A01679696.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 80,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,303,302
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,23B00187931,23B00187931 Registrador,Situacao,2023-02-06,2025-02-05,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00187931.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,306,305
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B00241563,23B00241563 Registrador,Situacao,2023-02-07,2024-02-07,,DI CESTA DE GARANTIA,96.5,,,96.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00241563.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 96,50 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,307,306
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B00320809,23B00320809 Registrador,Situacao,2023-02-08,2024-02-08,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00320809.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,308,307
LCA,BULLET,BULLET,,NAO,2025-10-17,72760.40-2 Nome Simplificado do Registrador,23B00378090,23B00378090 Registrador,BRABCBAG4GX3 Situacao,2023-02-09,2025-02-10,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00378090.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,309,308
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B00426014,23B00426014 Registrador,Situacao,2023-02-10,2024-02-14,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00426014.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,310,309
LCA,BULLET,BULLET,,NAO,2025-10-17,72760.40-2 Nome Simplificado do Registrador,23B00486107,23B00486107 Registrador,BRABCBAG4N28 Situacao,2023-02-13,2025-02-12,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00486107.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,311,310
LCA,BULLET,BULLET,,NAO,2025-10-17,71250.40-1 Nome Simplificado do Registrador,23B00592630,23B00592630 Registrador,Situacao,2023-02-15,2025-02-14,,DI CESTA DE GARANTIA,99.0,,,99.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00592630.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento de juros e principal no vencimento % Indice/Taxa Flutuante: 99,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustenta",,1,True,313,312
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B00640123,23B00640123 Registrador,Situacao,2023-02-16,2024-02-16,,DI CESTA DE GARANTIA,96.5,,,96.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00640123.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 96,50 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,314,313
LCA,BULLET,BULLET,,NAO,2025-10-17,07560.40-2 Nome Simplificado do Registrador,23B00810949,23B00810949 Registrador,Situacao,2023-02-23,2023-05-24,,DI CESTA DE GARANTIA,87.0,,,87.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B00810949.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento de juros e principal no vencimento % Indice/Taxa Flutuante: 87,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,318,317
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B01487987,23B01487987 Registrador,Situacao,2023-02-24,2024-02-26,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B01487987.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,319,318
LCA,BULLET,BULLET,,NAO,2025-10-17,72760.40-2 Nome Simplificado do Registrador,23B01551765,23B01551765 Registrador,BRABCBAG58W4 Situacao,2023-02-27,2023-08-28,,DI CESTA DE GARANTIA,88.0,,,88.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B01551765.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 88,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,320,319
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B01601003,23B01601003 Registrador,Situacao,2023-02-28,2023-05-29,,DI CESTA DE GARANTIA,90.0,,,90.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B01601003.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 90,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,321,320
LCA,BULLET,BULLET,,NAO,2025-10-17,77470.40-5 Nome Simplificado do Registrador,23B01601007,23B01601007 Registrador,Situacao,2023-02-28,2024-02-28,,DI CESTA DE GARANTIA,93.0,,,93.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23B01601007.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 93,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,322,321
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,23C00369026,23C00369026 Registrador,Situacao,2023-03-08,2024-03-07,,PREFIXADO CESTA DE GARANTIA,,11.4,,11.4,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C00369026.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: Taxa de Juros/Spread: 11,4000 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o proximo Incorpora Juros: NAO em: Valor Apos Incorporacao d",,1,True,323,322
LCA,BULLET,BULLET,,NAO,2025-10-17,16595.40-6 Nome Simplificado do Registrador,23C01234671,23C01234671 Registrador,Situacao,2023-03-14,2024-03-13,,DI CESTA DE GARANTIA,94.0,,,94.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C01234671.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento de juros e principal no vencimento % Indice/Taxa Flutuante: 94,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustenta",,1,True,326,325
LCA,BULLET,BULLET,,NAO,2025-10-17,72760.40-2 Nome Simplificado do Registrador,23C01237226,23C01237226 Registrador,BRABCBAG6787 Situacao,2023-03-14,2025-03-13,,DI CESTA DE GARANTIA,96.0,,,96.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C01237226.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 96,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustentavel: NAO Certificado por: Dat",,1,True,327,326
LCA,BULLET,BULLET,,NAO,2025-10-17,71250.40-1 Nome Simplificado do Registrador,23C01685166,23C01685166 Registrador,Situacao,2023-03-21,2025-03-20,,DI CESTA DE GARANTIA,95.0,,,95.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C01685166.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento de juros e principal no vencimento % Indice/Taxa Flutuante: 95,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros: Dados do Titulo Sustentavel Titulo Sustenta",,1,True,330,329
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,23C01838760,23C01838760 Registrador,Situacao,2023-03-24,2024-03-25,,DI CESTA DE GARANTIA,92.0,,,92.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C01838760.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 92,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,333,332
LCA,BULLET,BULLET,,NAO,2025-10-17,71070.40-9 Nome Simplificado do Registrador,23C02558897,23C02558897 Registrador,Situacao,2023-03-27,2023-09-25,,DI CESTA DE GARANTIA,88.0,,,88.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lca e lci\23C02558897.pdf,1,0,1,debug_text,True,OK,,"Forma de Pagamento: Pagamento Final % Indice/Taxa Flutuante: 88,00 Taxa de Juros/Spread: Criterio de calculo de juros: Incorpora Juros: NAO em: Valor Apos Incorporacao de Juros:",,1,True,334,333
